序号,功能码,地址,名字,数据类型,倍率,偏移,单位
393.0,2,548,簇4从控12通讯失联,BOOL,1.0,0.0,
394.0,2,549,簇4从控13通讯失联,BOOL,1.0,0.0,
395.0,2,550,簇4从控14通讯失联,BOOL,1.0,0.0,
396.0,2,551,簇4从控15通讯失联,BOOL,1.0,0.0,
397.0,2,552,簇4从控16通讯失联,BOOL,1.0,0.0,
398.0,2,553,簇4从控17通讯失联,BOOL,1.0,0.0,
399.0,2,554,簇4从控18通讯失联,BOOL,1.0,0.0,
400.0,2,555,簇4从控19通讯失联,BOOL,1.0,0.0,
401.0,2,556,簇4从控20通讯失联,BOOL,1.0,0.0,
402.0,2,557,簇4从控21通讯失联,BOOL,1.0,0.0,
403.0,2,558,簇4从控22通讯失联,BOOL,1.0,0.0,
404.0,2,559,簇4从控23通讯失联,BOOL,1.0,0.0,
405.0,2,560,簇4从控24通讯失联,BOOL,1.0,0.0,
406.0,2,561,簇4从控25通讯失联,BOOL,1.0,0.0,
407.0,2,562,簇4从控26通讯失联,BOOL,1.0,0.0,
408.0,2,563,簇4从控27通讯失联,BOOL,1.0,0.0,
409.0,2,564,簇4从控28通讯失联,BOOL,1.0,0.0,
410.0,2,565,簇4从控29通讯失联,BOOL,1.0,0.0,
411.0,2,566,簇4从控30通讯失联,BOOL,1.0,0.0,
412.0,2,567,簇4从控31通讯失联,BOOL,1.0,0.0,
413.0,2,568,簇4从控32通讯失联,BOOL,1.0,0.0,
414.0,2,569,簇4从控33通讯失联,BOOL,1.0,0.0,
415.0,2,570,簇4从控34通讯失联,BOOL,1.0,0.0,
416.0,2,571,簇4从控35通讯失联,BOOL,1.0,0.0,
417.0,2,572,簇4从控36通讯失联,BOOL,1.0,0.0,
418.0,2,573,簇4从控37通讯失联,BOOL,1.0,0.0,
419.0,2,574,簇4从控38通讯失联,BOOL,1.0,0.0,
420.0,2,575,簇4从控39通讯失联,BOOL,1.0,0.0,
421.0,2,576,簇4从控40通讯失联,BOOL,1.0,0.0,
422.0,2,577,簇4端子温度过高轻度告警,BOOL,1.0,0.0,
423.0,2,578,簇4端子温度过高中度告警,BOOL,1.0,0.0,
424.0,2,579,簇4端子温度过高重度告警,BOOL,1.0,0.0,
425.0,2,580,簇4模块电压过高轻度告警,BOOL,1.0,0.0,
426.0,2,581,簇4模块电压过高中度告警,BOOL,1.0,0.0,
427.0,2,582,簇4模块电压过高重度告警,BOOL,1.0,0.0,
428.0,2,583,簇4模块电压过低轻度告警,BOOL,1.0,0.0,
429.0,2,584,簇4模块电压过低中度告警,BOOL,1.0,0.0,
430.0,2,585,簇4模块电压过低重度告警,BOOL,1.0,0.0,
431.0,2,586,簇4电压采集故障,BOOL,1.0,0.0,
432.0,2,587,簇4温度采集故障,BOOL,1.0,0.0,
433.0,2,600,簇5主控通讯失联,BOOL,1.0,0.0,
434.0,2,601,簇5端电压欠压轻度告警,BOOL,1.0,0.0,
435.0,2,602,簇5端电压欠压中度告警,BOOL,1.0,0.0,
436.0,2,603,簇5端电压欠压重度告警,BOOL,1.0,0.0,
437.0,2,604,簇5端电压过压轻度告警,BOOL,1.0,0.0,
438.0,2,605,簇5端电压过压中度告警,BOOL,1.0,0.0,
439.0,2,606,簇5端电压过压重度告警,BOOL,1.0,0.0,
440.0,2,607,簇5端电流轻度告警,BOOL,1.0,0.0,
441.0,2,608,簇5端电流中度告警,BOOL,1.0,0.0,
442.0,2,609,簇5端电流重度告警,BOOL,1.0,0.0,
443.0,2,610,簇5单体欠压轻度告警,BOOL,1.0,0.0,
444.0,2,611,簇5单体欠压中度告警,BOOL,1.0,0.0,
445.0,2,612,簇5单体欠压重度告警,BOOL,1.0,0.0,
446.0,2,613,簇5单体过压轻度告警,BOOL,1.0,0.0,
447.0,2,614,簇5单体过压中度告警,BOOL,1.0,0.0,
448.0,2,615,簇5单体过压重度告警,BOOL,1.0,0.0,
449.0,2,616,簇5单体欠温轻度告警,BOOL,1.0,0.0,
450.0,2,617,簇5单体欠温中度告警,BOOL,1.0,0.0,
451.0,2,618,簇5单体欠温重度告警,BOOL,1.0,0.0,
452.0,2,619,簇5单体过温轻度告警,BOOL,1.0,0.0,
453.0,2,620,簇5单体过温中度告警,BOOL,1.0,0.0,
454.0,2,621,簇5单体过温重度告警,BOOL,1.0,0.0,
455.0,2,622,簇5单体SOC低轻度告警,BOOL,1.0,0.0,
456.0,2,623,簇5单体SOC低中度告警,BOOL,1.0,0.0,
457.0,2,624,簇5单体SOC低重度告警,BOOL,1.0,0.0,
458.0,2,625,簇5单体SOC高轻度告警,BOOL,1.0,0.0,
459.0,2,626,簇5单体SOC高中度告警,BOOL,1.0,0.0,
460.0,2,627,簇5单体SOC高重度告警,BOOL,1.0,0.0,
461.0,2,628,簇5单体SOH低轻度告警,BOOL,1.0,0.0,
462.0,2,629,簇5单体SOH低中度告警,BOOL,1.0,0.0,
463.0,2,630,簇5单体SOH低重度告警,BOOL,1.0,0.0,
464.0,2,631,簇5单体压差轻度告警,BOOL,1.0,0.0,
465.0,2,632,簇5单体压差中度告警,BOOL,1.0,0.0,
466.0,2,633,簇5单体压差重度告警,BOOL,1.0,0.0,
467.0,2,634,簇5单体温差轻度告警,BOOL,1.0,0.0,
468.0,2,635,簇5单体温差中度告警,BOOL,1.0,0.0,
469.0,2,636,簇5单体温差重度告警,BOOL,1.0,0.0,
470.0,2,637,簇5从控1通讯失联,BOOL,1.0,0.0,
471.0,2,638,簇5从控2通讯失联,BOOL,1.0,0.0,
472.0,2,639,簇5从控3通讯失联,BOOL,1.0,0.0,
473.0,2,640,簇5从控4通讯失联,BOOL,1.0,0.0,
474.0,2,641,簇5从控5通讯失联,BOOL,1.0,0.0,
475.0,2,642,簇5从控6通讯失联,BOOL,1.0,0.0,
476.0,2,643,簇5从控7通讯失联,BOOL,1.0,0.0,
477.0,2,644,簇5从控8通讯失联,BOOL,1.0,0.0,
478.0,2,645,簇5从控9通讯失联,BOOL,1.0,0.0,
479.0,2,646,簇5从控10通讯失联,BOOL,1.0,0.0,
480.0,2,647,簇5从控11通讯失联,BOOL,1.0,0.0,
481.0,2,648,簇5从控12通讯失联,BOOL,1.0,0.0,
482.0,2,649,簇5从控13通讯失联,BOOL,1.0,0.0,
483.0,2,650,簇5从控14通讯失联,BOOL,1.0,0.0,
484.0,2,651,簇5从控15通讯失联,BOOL,1.0,0.0,
485.0,2,652,簇5从控16通讯失联,BOOL,1.0,0.0,
486.0,2,653,簇5从控17通讯失联,BOOL,1.0,0.0,
487.0,2,654,簇5从控18通讯失联,BOOL,1.0,0.0,
488.0,2,655,簇5从控19通讯失联,BOOL,1.0,0.0,
489.0,2,656,簇5从控20通讯失联,BOOL,1.0,0.0,
490.0,2,657,簇5从控21通讯失联,BOOL,1.0,0.0,
491.0,2,658,簇5从控22通讯失联,BOOL,1.0,0.0,
492.0,2,659,簇5从控23通讯失联,BOOL,1.0,0.0,
493.0,2,660,簇5从控24通讯失联,BOOL,1.0,0.0,
494.0,2,661,簇5从控25通讯失联,BOOL,1.0,0.0,
495.0,2,662,簇5从控26通讯失联,BOOL,1.0,0.0,
496.0,2,663,簇5从控27通讯失联,BOOL,1.0,0.0,
497.0,2,664,簇5从控28通讯失联,BOOL,1.0,0.0,
498.0,2,665,簇5从控29通讯失联,BOOL,1.0,0.0,
499.0,2,666,簇5从控30通讯失联,BOOL,1.0,0.0,
500.0,2,667,簇5从控31通讯失联,BOOL,1.0,0.0,
501.0,2,668,簇5从控32通讯失联,BOOL,1.0,0.0,
502.0,2,669,簇5从控33通讯失联,BOOL,1.0,0.0,
503.0,2,670,簇5从控34通讯失联,BOOL,1.0,0.0,
504.0,2,671,簇5从控35通讯失联,BOOL,1.0,0.0,
505.0,2,672,簇5从控36通讯失联,BOOL,1.0,0.0,
506.0,2,673,簇5从控37通讯失联,BOOL,1.0,0.0,
507.0,2,674,簇5从控38通讯失联,BOOL,1.0,0.0,
508.0,2,675,簇5从控39通讯失联,BOOL,1.0,0.0,
509.0,2,676,簇5从控40通讯失联,BOOL,1.0,0.0,
510.0,2,677,簇5端子温度过高轻度告警,BOOL,1.0,0.0,
511.0,2,678,簇5端子温度过高中度告警,BOOL,1.0,0.0,
512.0,2,679,簇5端子温度过高重度告警,BOOL,1.0,0.0,
513.0,2,680,簇5模块电压过高轻度告警,BOOL,1.0,0.0,
514.0,2,681,簇5模块电压过高中度告警,BOOL,1.0,0.0,
515.0,2,682,簇5模块电压过高重度告警,BOOL,1.0,0.0,
516.0,2,683,簇5模块电压过低轻度告警,BOOL,1.0,0.0,
517.0,2,684,簇5模块电压过低中度告警,BOOL,1.0,0.0,
518.0,2,685,簇5模块电压过低重度告警,BOOL,1.0,0.0,
519.0,2,686,簇5电压采集故障,BOOL,1.0,0.0,
520.0,2,687,簇5温度采集故障,BOOL,1.0,0.0,
521.0,3,500,电池组数,UINT,1.0,0.0,
522.0,3,501,系统故障复位,UINT,1.0,0.0,
523.0,3,502,电操控制,UINT,1.0,0.0,
524.0,3,503,系统上下电控制指令,UINT,1.0,0.0,
525.0,3,504,簇1维护模式控制,UINT,1.0,0.0,
526.0,3,505,簇2维护模式控制,UINT,1.0,0.0,
527.0,3,506,簇3维护模式控制,UINT,1.0,0.0,
528.0,3,507,簇4维护模式控制,UINT,1.0,0.0,
529.0,3,508,簇5维护模式控制,UINT,1.0,0.0,
530.0,3,509,簇6维护模式控制,UINT,1.0,0.0,
531.0,3,510,簇7维护模式控制,UINT,1.0,0.0,
532.0,3,511,簇8维护模式控制,UINT,1.0,0.0,
533.0,3,512,簇9维护模式控制,UINT,1.0,0.0,
534.0,3,513,簇10维护模式控制,UINT,1.0,0.0,
535.0,3,514,簇11维护模式控制,UINT,1.0,0.0,
536.0,3,515,簇12维护模式控制,UINT,1.0,0.0,
537.0,3,516,簇13维护模式控制,UINT,1.0,0.0,
538.0,3,517,簇14维护模式控制,UINT,1.0,0.0,
539.0,3,518,簇15维护模式控制,UINT,1.0,0.0,
540.0,3,519,簇16维护模式控制,UINT,1.0,0.0,
541.0,3,520,簇17维护模式控制,UINT,1.0,0.0,
542.0,3,521,簇18维护模式控制,UINT,1.0,0.0,
543.0,3,522,簇19维护模式控制,UINT,1.0,0.0,
544.0,3,523,簇20维护模式控制,UINT,1.0,0.0,
545.0,3,524,RTC-年,UINT,1.0,2000.0,
546.0,3,525,RTC-月,UINT,1.0,0.0,
547.0,3,526,RTC-日,UINT,1.0,0.0,
548.0,3,527,RTC-时,UINT,1.0,0.0,
549.0,3,528,RTC-分,UINT,1.0,0.0,
550.0,3,529,RTC-秒,UINT,1.0,0.0,
551.0,3,530,心跳,UINT,1.0,0.0,
552.0,4,1,电池堆电操状态,UINT,1.0,0.0,
553.0,4,2,电池堆电压,UINT,10.0,0.0,V
554.0,4,3,电池堆电流,UINT,10.0,-1600.0,A
555.0,4,4,电池堆SOC,UINT,1.0,0.0,%
556.0,4,5,电池堆SOH,UINT,1.0,0.0,%
557.0,4,6,最高电池电压,UINT,1000.0,0.0,V
558.0,4,7,最高电压电池组号,UINT,1.0,0.0,
559.0,4,8,最高电压电池所在组中的点号,UINT,1.0,0.0,
560.0,4,9,最低电池电压,UINT,1000.0,0.0,V
561.0,4,10,最低电压电池组号,UINT,1.0,0.0,
562.0,4,11,最低电压电池所在组中的点号,UINT,1.0,0.0,
563.0,4,12,最高电池温度,UINT,1.0,-40.0,℃
564.0,4,13,最高温度电池组号,UINT,1.0,0.0,
565.0,4,14,最高温度电池所在组中的点号,UINT,1.0,0.0,
566.0,4,15,最低电池温度,UINT,1.0,-40.0,℃
567.0,4,16,最低温度电池组号,UINT,1.0,0.0,
568.0,4,17,最低温度电池所在组中的点号,UINT,1.0,0.0,
569.0,4,18,堆累计充电电量,UINT32,10.0,0.0,kWh
570.0,4,20,堆累计放电电量,UINT32,10.0,0.0,kWh
571.0,4,22,堆单次累计充电电量,UINT32,10.0,0.0,kWh
572.0,4,24,堆单次累计放电电量,UINT32,10.0,0.0,kWh
573.0,4,26,堆可充电量,UINT32,10.0,0.0,kWh
574.0,4,28,堆可放电量,UINT32,10.0,0.0,kWh
575.0,4,30,可用放电时间,UINT,1.0,0.0,min
576.0,4,31,可用充电时间,UINT,1.0,0.0,min
577.0,4,32,允许最大放电功率,UINT,10.0,0.0,kW
578.0,4,33,允许最大充电功率,UINT,10.0,0.0,kW
579.0,4,34,允许最大放电电流,UINT,10.0,0.0,A
580.0,4,35,允许最大充电电流,UINT,10.0,0.0,A
581.0,4,36,当天放电次数,UINT,1.0,0.0,
582.0,4,37,当天充电次数,UINT,1.0,0.0,
583.0,4,38,当天放电电量,UINT32,10.0,0.0,kWh
584.0,4,40,当天充电电量,UINT32,10.0,0.0,kWh
585.0,4,42,运行温度,UINT,1.0,0.0,℃
586.0,4,43,BMS堆当前状态,UINT,1.0,0.0,
587.0,4,44,BMS充放电状态,UINT,1.0,0.0,
588.0,4,45,电池堆绝缘电阻,UINT,1.0,0.0,kΩ
589.0,4,46,PCS和BMS通信故障,UINT,1.0,0.0,
590.0,4,47,EMS和BMS通信故障,UINT,1.0,0.0,
591.0,4,48,堆累计充电时间,UINT32,1.0,0.0,s
592.0,4,50,堆累计放电时间,UINT32,1.0,0.0,s
593.0,4,100,簇1电池簇状态,UINT,1.0,0.0,
594.0,4,101,簇1允许充电最大功率,UINT,10.0,0.0,kW
595.0,4,102,簇1允许放电最大功率,UINT,10.0,0.0,kW
596.0,4,103,簇1允许充电最大电压,UINT,10.0,0.0,V
597.0,4,104,簇1允许放电最大电压,UINT,10.0,0.0,V
598.0,4,105,簇1允许充电最大电流,UINT,10.0,0.0,A
599.0,4,106,簇1允许放电最大电流,UINT,10.0,0.0,A
600.0,4,107,簇1DI1,UINT,1.0,0.0,
601.0,4,108,簇1DI2,UINT,1.0,0.0,
602.0,4,109,簇1DI3,UINT,1.0,0.0,
603.0,4,110,簇1DI4,UINT,1.0,0.0,
604.0,4,111,簇1DI5,UINT,1.0,0.0,
605.0,4,112,簇1DI6,UINT,1.0,0.0,
606.0,4,113,簇1DI7,UINT,1.0,0.0,
607.0,4,114,簇1DI8,UINT,1.0,0.0,
608.0,4,115,簇1组电压,UINT,10.0,0.0,V
609.0,4,116,簇1组电流,UINT,10.0,-1600.0,A
610.0,4,117,簇1模块温度,UINT,1.0,-40.0,℃
611.0,4,118,簇1组SOC,UINT,1.0,0.0,
612.0,4,119,簇1组SOH,UINT,1.0,0.0,
613.0,4,120,簇1组绝缘电阻,UINT,1.0,0.0,kΩ
614.0,4,121,簇1平均单体电压,UINT,1000.0,0.0,V
615.0,4,122,簇1平均单体温度,UINT,1.0,-40.0,℃
616.0,4,123,簇1最高单体电压,UINT,1000.0,0.0,V
617.0,4,124,簇1最高单体电压对应点号,UINT,1.0,0.0,
618.0,4,125,簇1最低单体电压,UINT,1000.0,0.0,V
619.0,4,126,簇1最低单体电压对应点号,UINT,1.0,0.0,
620.0,4,127,簇1最高单体温度,UINT,1.0,-40.0,℃
621.0,4,128,簇1最高单体温度对应点号,UINT,1.0,0.0,
622.0,4,129,簇1最低单体温度,UINT,1.0,-40.0,℃
623.0,4,130,簇1最低单体温度对应点号,UINT,1.0,0.0,
624.0,4,131,簇1最高单体SOC,UINT,1.0,0.0,%
625.0,4,132,簇1最高单体SOC对应点号,UINT,1.0,0.0,
626.0,4,133,簇1最低单体SOC,UINT,1.0,0.0,%
627.0,4,134,簇1最低单体SOC对应点号,UINT,1.0,0.0,
628.0,4,135,簇1最高单体SOH,UINT,1.0,0.0,%
629.0,4,136,簇1最高单体SOH对应点号,UINT,1.0,0.0,
630.0,4,137,簇1最低单体SOH,UINT,1.0,0.0,%
631.0,4,138,簇1最低单体SOH对应点号,UINT,1.0,0.0,
632.0,4,139,簇1累计充电电量,UINT32,10.0,0.0,kWh
633.0,4,141,簇1累计放电电量,UINT32,10.0,0.0,kWh
634.0,4,143,簇1单次累计充电电量,UINT32,10.0,0.0,kWh
635.0,4,145,簇1单次累计放电电量,UINT32,10.0,0.0,kWh
636.0,4,147,簇1可充电量,UINT32,10.0,0.0,kWh
637.0,4,149,簇1可放电量,UINT32,10.0,0.0,kWh
638.0,4,151,簇1箱1SOC,UINT,1.0,0.0,%
639.0,4,152,簇1箱2SOC,UINT,1.0,0.0,%
640.0,4,153,簇1箱3SOC,UINT,1.0,0.0,%
641.0,4,154,簇1箱4SOC,UINT,1.0,0.0,%
642.0,4,155,簇1箱5SOC,UINT,1.0,0.0,%
643.0,4,156,簇1箱6SOC,UINT,1.0,0.0,%
644.0,4,157,簇1箱7SOC,UINT,1.0,0.0,%
645.0,4,158,簇1箱8SOC,UINT,1.0,0.0,%
646.0,4,159,簇1箱9SOC,UINT,1.0,0.0,%
647.0,4,160,簇1箱10SOC,UINT,1.0,0.0,%
648.0,4,161,簇1箱11SOC,UINT,1.0,0.0,%
649.0,4,162,簇1箱12SOC,UINT,1.0,0.0,%
650.0,4,163,簇1箱13SOC,UINT,1.0,0.0,%
651.0,4,164,簇1箱14SOC,UINT,1.0,0.0,%
652.0,4,165,簇1箱15SOC,UINT,1.0,0.0,%
653.0,4,166,簇1箱16SOC,UINT,1.0,0.0,%
654.0,4,191,簇1单体电压001,UINT,1000.0,0.0,V
655.0,4,192,簇1单体电压002,UINT,1000.0,0.0,V
656.0,4,193,簇1单体电压003,UINT,1000.0,0.0,V
657.0,4,194,簇1单体电压004,UINT,1000.0,0.0,V
658.0,4,195,簇1单体电压005,UINT,1000.0,0.0,V
659.0,4,196,簇1单体电压006,UINT,1000.0,0.0,V
660.0,4,197,簇1单体电压007,UINT,1000.0,0.0,V
661.0,4,198,簇1单体电压008,UINT,1000.0,0.0,V
662.0,4,199,簇1单体电压009,UINT,1000.0,0.0,V
663.0,4,200,簇1单体电压010,UINT,1000.0,0.0,V
664.0,4,201,簇1单体电压011,UINT,1000.0,0.0,V
665.0,4,202,簇1单体电压012,UINT,1000.0,0.0,V
666.0,4,203,簇1单体电压013,UINT,1000.0,0.0,V
667.0,4,204,簇1单体电压014,UINT,1000.0,0.0,V
668.0,4,205,簇1单体电压015,UINT,1000.0,0.0,V
669.0,4,206,簇1单体电压016,UINT,1000.0,0.0,V
670.0,4,207,簇1单体电压017,UINT,1000.0,0.0,V
671.0,4,208,簇1单体电压018,UINT,1000.0,0.0,V
672.0,4,209,簇1单体电压019,UINT,1000.0,0.0,V
673.0,4,210,簇1单体电压020,UINT,1000.0,0.0,V
674.0,4,211,簇1单体电压021,UINT,1000.0,0.0,V
675.0,4,212,簇1单体电压022,UINT,1000.0,0.0,V
676.0,4,213,簇1单体电压023,UINT,1000.0,0.0,V
677.0,4,214,簇1单体电压024,UINT,1000.0,0.0,V
678.0,4,215,簇1单体电压025,UINT,1000.0,0.0,V
679.0,4,216,簇1单体电压026,UINT,1000.0,0.0,V
680.0,4,217,簇1单体电压027,UINT,1000.0,0.0,V
681.0,4,218,簇1单体电压028,UINT,1000.0,0.0,V
682.0,4,219,簇1单体电压029,UINT,1000.0,0.0,V
683.0,4,220,簇1单体电压030,UINT,1000.0,0.0,V
684.0,4,221,簇1单体电压031,UINT,1000.0,0.0,V
685.0,4,222,簇1单体电压032,UINT,1000.0,0.0,V
686.0,4,223,簇1单体电压033,UINT,1000.0,0.0,V
687.0,4,224,簇1单体电压034,UINT,1000.0,0.0,V
688.0,4,225,簇1单体电压035,UINT,1000.0,0.0,V
689.0,4,226,簇1单体电压036,UINT,1000.0,0.0,V
690.0,4,227,簇1单体电压037,UINT,1000.0,0.0,V
691.0,4,228,簇1单体电压038,UINT,1000.0,0.0,V
692.0,4,229,簇1单体电压039,UINT,1000.0,0.0,V
693.0,4,230,簇1单体电压040,UINT,1000.0,0.0,V
694.0,4,231,簇1单体电压041,UINT,1000.0,0.0,V
695.0,4,232,簇1单体电压042,UINT,1000.0,0.0,V
696.0,4,233,簇1单体电压043,UINT,1000.0,0.0,V
697.0,4,234,簇1单体电压044,UINT,1000.0,0.0,V
698.0,4,235,簇1单体电压045,UINT,1000.0,0.0,V
699.0,4,236,簇1单体电压046,UINT,1000.0,0.0,V
700.0,4,237,簇1单体电压047,UINT,1000.0,0.0,V
701.0,4,238,簇1单体电压048,UINT,1000.0,0.0,V
702.0,4,239,簇1单体电压049,UINT,1000.0,0.0,V
703.0,4,240,簇1单体电压050,UINT,1000.0,0.0,V
704.0,4,241,簇1单体电压051,UINT,1000.0,0.0,V
705.0,4,242,簇1单体电压052,UINT,1000.0,0.0,V
706.0,4,243,簇1单体电压053,UINT,1000.0,0.0,V
707.0,4,244,簇1单体电压054,UINT,1000.0,0.0,V
708.0,4,245,簇1单体电压055,UINT,1000.0,0.0,V
709.0,4,246,簇1单体电压056,UINT,1000.0,0.0,V
710.0,4,247,簇1单体电压057,UINT,1000.0,0.0,V
711.0,4,248,簇1单体电压058,UINT,1000.0,0.0,V
712.0,4,249,簇1单体电压059,UINT,1000.0,0.0,V
713.0,4,250,簇1单体电压060,UINT,1000.0,0.0,V
714.0,4,251,簇1单体电压061,UINT,1000.0,0.0,V
715.0,4,252,簇1单体电压062,UINT,1000.0,0.0,V
716.0,4,253,簇1单体电压063,UINT,1000.0,0.0,V
717.0,4,254,簇1单体电压064,UINT,1000.0,0.0,V
718.0,4,255,簇1单体电压065,UINT,1000.0,0.0,V
719.0,4,256,簇1单体电压066,UINT,1000.0,0.0,V
720.0,4,257,簇1单体电压067,UINT,1000.0,0.0,V
721.0,4,258,簇1单体电压068,UINT,1000.0,0.0,V
722.0,4,259,簇1单体电压069,UINT,1000.0,0.0,V
723.0,4,260,簇1单体电压070,UINT,1000.0,0.0,V
724.0,4,261,簇1单体电压071,UINT,1000.0,0.0,V
725.0,4,262,簇1单体电压072,UINT,1000.0,0.0,V
726.0,4,263,簇1单体电压073,UINT,1000.0,0.0,V
727.0,4,264,簇1单体电压074,UINT,1000.0,0.0,V
728.0,4,265,簇1单体电压075,UINT,1000.0,0.0,V
729.0,4,266,簇1单体电压076,UINT,1000.0,0.0,V
730.0,4,267,簇1单体电压077,UINT,1000.0,0.0,V
731.0,4,268,簇1单体电压078,UINT,1000.0,0.0,V
732.0,4,269,簇1单体电压079,UINT,1000.0,0.0,V
733.0,4,270,簇1单体电压080,UINT,1000.0,0.0,V
734.0,4,271,簇1单体电压081,UINT,1000.0,0.0,V
735.0,4,272,簇1单体电压082,UINT,1000.0,0.0,V
736.0,4,273,簇1单体电压083,UINT,1000.0,0.0,V
737.0,4,274,簇1单体电压084,UINT,1000.0,0.0,V
738.0,4,275,簇1单体电压085,UINT,1000.0,0.0,V
739.0,4,276,簇1单体电压086,UINT,1000.0,0.0,V
740.0,4,277,簇1单体电压087,UINT,1000.0,0.0,V
741.0,4,278,簇1单体电压088,UINT,1000.0,0.0,V
742.0,4,279,簇1单体电压089,UINT,1000.0,0.0,V
743.0,4,280,簇1单体电压090,UINT,1000.0,0.0,V
744.0,4,281,簇1单体电压091,UINT,1000.0,0.0,V
745.0,4,282,簇1单体电压092,UINT,1000.0,0.0,V
746.0,4,283,簇1单体电压093,UINT,1000.0,0.0,V
747.0,4,284,簇1单体电压094,UINT,1000.0,0.0,V
748.0,4,285,簇1单体电压095,UINT,1000.0,0.0,V
749.0,4,286,簇1单体电压096,UINT,1000.0,0.0,V
750.0,4,287,簇1单体电压097,UINT,1000.0,0.0,V
751.0,4,288,簇1单体电压098,UINT,1000.0,0.0,V
752.0,4,289,簇1单体电压099,UINT,1000.0,0.0,V
753.0,4,290,簇1单体电压100,UINT,1000.0,0.0,V
754.0,4,291,簇1单体电压101,UINT,1000.0,0.0,V
755.0,4,292,簇1单体电压102,UINT,1000.0,0.0,V
756.0,4,293,簇1单体电压103,UINT,1000.0,0.0,V
757.0,4,294,簇1单体电压104,UINT,1000.0,0.0,V
758.0,4,295,簇1单体电压105,UINT,1000.0,0.0,V
759.0,4,296,簇1单体电压106,UINT,1000.0,0.0,V
760.0,4,297,簇1单体电压107,UINT,1000.0,0.0,V
761.0,4,298,簇1单体电压108,UINT,1000.0,0.0,V
762.0,4,299,簇1单体电压109,UINT,1000.0,0.0,V
763.0,4,300,簇1单体电压110,UINT,1000.0,0.0,V
764.0,4,301,簇1单体电压111,UINT,1000.0,0.0,V
765.0,4,302,簇1单体电压112,UINT,1000.0,0.0,V
766.0,4,303,簇1单体电压113,UINT,1000.0,0.0,V
767.0,4,304,簇1单体电压114,UINT,1000.0,0.0,V
768.0,4,305,簇1单体电压115,UINT,1000.0,0.0,V
769.0,4,306,簇1单体电压116,UINT,1000.0,0.0,V
770.0,4,307,簇1单体电压117,UINT,1000.0,0.0,V
771.0,4,308,簇1单体电压118,UINT,1000.0,0.0,V
772.0,4,309,簇1单体电压119,UINT,1000.0,0.0,V
773.0,4,310,簇1单体电压120,UINT,1000.0,0.0,V
774.0,4,311,簇1单体电压121,UINT,1000.0,0.0,V
775.0,4,312,簇1单体电压122,UINT,1000.0,0.0,V
776.0,4,313,簇1单体电压123,UINT,1000.0,0.0,V
777.0,4,314,簇1单体电压124,UINT,1000.0,0.0,V
778.0,4,315,簇1单体电压125,UINT,1000.0,0.0,V
779.0,4,316,簇1单体电压126,UINT,1000.0,0.0,V
780.0,4,317,簇1单体电压127,UINT,1000.0,0.0,V
781.0,4,318,簇1单体电压128,UINT,1000.0,0.0,V
782.0,4,319,簇1单体电压129,UINT,1000.0,0.0,V
783.0,4,320,簇1单体电压130,UINT,1000.0,0.0,V
784.0,4,321,簇1单体电压131,UINT,1000.0,0.0,V
785.0,4,322,簇1单体电压132,UINT,1000.0,0.0,V
786.0,4,323,簇1单体电压133,UINT,1000.0,0.0,V
787.0,4,324,簇1单体电压134,UINT,1000.0,0.0,V
788.0,4,325,簇1单体电压135,UINT,1000.0,0.0,V
789.0,4,326,簇1单体电压136,UINT,1000.0,0.0,V
790.0,4,327,簇1单体电压137,UINT,1000.0,0.0,V
791.0,4,328,簇1单体电压138,UINT,1000.0,0.0,V
792.0,4,329,簇1单体电压139,UINT,1000.0,0.0,V
793.0,4,330,簇1单体电压140,UINT,1000.0,0.0,V
794.0,4,331,簇1单体电压141,UINT,1000.0,0.0,V
795.0,4,332,簇1单体电压142,UINT,1000.0,0.0,V
796.0,4,333,簇1单体电压143,UINT,1000.0,0.0,V
797.0,4,334,簇1单体电压144,UINT,1000.0,0.0,V
798.0,4,335,簇1单体电压145,UINT,1000.0,0.0,V
799.0,4,336,簇1单体电压146,UINT,1000.0,0.0,V
800.0,4,337,簇1单体电压147,UINT,1000.0,0.0,V
801.0,4,338,簇1单体电压148,UINT,1000.0,0.0,V
802.0,4,339,簇1单体电压149,UINT,1000.0,0.0,V
803.0,4,340,簇1单体电压150,UINT,1000.0,0.0,V
804.0,4,341,簇1单体电压151,UINT,1000.0,0.0,V
805.0,4,342,簇1单体电压152,UINT,1000.0,0.0,V
806.0,4,343,簇1单体电压153,UINT,1000.0,0.0,V
807.0,4,344,簇1单体电压154,UINT,1000.0,0.0,V
808.0,4,345,簇1单体电压155,UINT,1000.0,0.0,V
809.0,4,346,簇1单体电压156,UINT,1000.0,0.0,V
810.0,4,347,簇1单体电压157,UINT,1000.0,0.0,V
811.0,4,348,簇1单体电压158,UINT,1000.0,0.0,V
812.0,4,349,簇1单体电压159,UINT,1000.0,0.0,V
813.0,4,350,簇1单体电压160,UINT,1000.0,0.0,V
814.0,4,351,簇1单体电压161,UINT,1000.0,0.0,V
815.0,4,352,簇1单体电压162,UINT,1000.0,0.0,V
816.0,4,353,簇1单体电压163,UINT,1000.0,0.0,V
817.0,4,354,簇1单体电压164,UINT,1000.0,0.0,V
818.0,4,355,簇1单体电压165,UINT,1000.0,0.0,V
819.0,4,356,簇1单体电压166,UINT,1000.0,0.0,V
